SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
IPCALAB,EQ,966,991.85,966,986.5,980.95,964.8,158460,155941967.6,20-May-22,13736,INE571A01038
IPL,EQ,244.1,253.9,244.1,251.55,252.95,242,83123,20683094.3,20-May-22,2332,INE0D6701023
IRB,EQ,219.9,234.4,217.25,234.25,234.4,213.1,3707852,848804219.6,20-May-22,29619,INE821I01014
IRBINVIT,IV,53.39,54.7,52.63,53.68,53.6,52.56,599478,32109114.19,20-May-22,1005,INE183W23014
IRCON,EQ,39.5,39.8,39.4,39.6,39.75,39.2,434712,17201857.85,20-May-22,3087,INE962Y01021
IRCTC,EQ,670,670,656,662.25,662,654.85,1380474,913614294.2,20-May-22,41462,INE335Y01020
IREDA,N7,1193.89,1193.89,1193.89,1193.89,1193.89,1185,1,1193.89,20-May-22,1,INE202E07229
IRFC,EQ,21.6,21.95,21.45,21.5,21.5,21.4,6539615,141709239.7,20-May-22,12200,INE053F01010
IRFC,N2,1175,1176.3,1175,1176.3,1176.3,1169,10,11759.65,20-May-22,6,INE053F07538
IRFC,N4,1169.95,1170,1169.95,1170,1170,1130,2,2339.95,20-May-22,2,INE053F07579
IRFC,N9,1070,1070.1,1070,1070.1,1070.1,1065.1,105,112350.5,20-May-22,2,INE053F07678
IRFC,NA,1214.99,1215,1214.99,1214.99,1215,1205,102,123929,20-May-22,4,INE053F07686
IRFC,ND,1050.6,1050.6,1050.6,1050.6,1050.6,1100,10,10506,20-May-22,1,INE053F07736
IRFC,NE,1249.99,1249.99,1230.5,1230.5,1230.5,1218.17,24,29578.88,20-May-22,4,INE053F07744
IRFC,NG,2100,2100,2100,2100,2100,2100.8,1,2100,20-May-22,1,INE053F07801
IRFC,NI,1108.6,1109,1108,1108,1108,1108.46,116,128590,20-May-22,4,INE053F07827
IRFC,NJ,1194.99,1198.76,1190,1190,1190,1194.99,455,543476.3,20-May-22,8,INE053F07835
IRFC,NK,1250,1250,1250,1250,1250,1245.3,10,12500,20-May-22,1,INE053F07843
IRIS,EQ,92.55,96.85,88.55,90.55,91.2,89.9,31117,2881022.4,20-May-22,1062,INE864K01010
IRISDOREME,EQ,220.8,229.9,219,223.55,221,220.8,32903,7446273.55,20-May-22,422,INE01GN01017
ISEC,EQ,483,483.55,466.25,473.35,473.5,474.55,320480,151664651.9,20-May-22,16769,INE763G01038
ISFT,EQ,182,188.8,181.2,184.85,182.05,180.9,19787,3659534,20-May-22,410,INE566K01011
ISGEC,EQ,505.35,523.8,505.35,510.7,510.5,501.55,23593,12138491.45,20-May-22,1690,INE858B01029
ISMTLTD,BE,57.25,57.8,55.3,57.65,57.8,55.05,44488,2542220.5,20-May-22,246,INE732F01019
ITBEES,EQ,29.15,29.88,29.15,29.57,29.62,29.11,1045906,30896834.75,20-May-22,4665,INF204KB15V2
ITC,EQ,277,282.35,277,280,280.05,275.65,32370771,9071060237,20-May-22,217504,INE154A01025
ITDC,EQ,339,343,335.1,336.35,337,333.65,9082,3073328.1,20-May-22,566,INE353K01014
ITDCEM,EQ,58.25,61.5,58.25,61,61,57.75,314118,18867035.85,20-May-22,4012,INE686A01026
ITI,EQ,87,88.7,86.5,87.65,87.5,85.9,83863,7362989.65,20-May-22,2442,INE248A01017
IVC,EQ,6.7,6.85,6.4,6.7,6.65,6.35,221530,1477058.85,20-May-22,533,INE050B01023
IVP,EQ,171,176.45,168,170.1,170,167.9,38768,6674382,20-May-22,1016,INE043C01018
IVZINGOLD,EQ,4530.05,4573.75,4530.05,4573.75,4573.75,4484.25,20,91030.05,20-May-22,15,INF205K01361
IVZINNIFTY,EQ,1760,1779.4,1759.9,1779.4,1779.4,1735,16,28354.2,20-May-22,9,INF205K01DA9
IWEL,EQ,571,590,560,563.3,561,571.9,230,131161.4,20-May-22,92,INE0FLR01028
IZMO,EQ,71.2,73.8,71.2,73.2,73.25,70.35,20712,1506245.2,20-May-22,329,INE848A01014
J&KBANK,EQ,28.65,29.25,28.65,28.95,29,28.65,1375785,39812388.85,20-May-22,2986,INE168A01041
JAGRAN,EQ,60.9,61.5,59.8,59.9,60.05,60.5,348812,20998417.75,20-May-22,2771,INE199G01027
JAGSNPHARM,EQ,304.75,325.15,301.4,325.15,325.15,295.6,188838,60931041.9,20-May-22,2928,INE048B01027
JAIBALAJI,EQ,51.5,52.35,51.1,52.1,52.25,50.75,42401,2201221.25,20-May-22,329,INE091G01018
JAICORPLTD,EQ,120.7,124.6,120.3,123.85,123.5,118.25,2144137,262622658.9,20-May-22,15237,INE070D01027
JAINAM,SM,177.9,179.55,177.9,179.55,179.55,171,6000,1070900,20-May-22,3,INE02KC01010
JAINSTUDIO,BZ,2.45,2.45,2.45,2.45,2.45,2.5,70,171.5,20-May-22,3,INE486B01011
JAIPURKURT,EQ,61.15,61.15,58.75,59.9,60.5,58.2,6189,368441.15,20-May-22,52,INE696V01013
JAMNAAUTO,EQ,112.5,117.9,112.5,113.75,114,111.2,1699790,196083981.7,20-May-22,20556,INE039C01032
JASH,EQ,699.9,722.9,680,690.95,681.6,687.7,18273,12795289.75,20-May-22,1265,INE039O01011
JAYAGROGN,EQ,235.15,242,235.15,239.35,240.85,232.85,21370,5116290.55,20-May-22,1249,INE785A01026
JAYBARMARU,EQ,133.6,137.95,133.4,136.15,136.6,132.25,19325,2619629.85,20-May-22,440,INE571B01028
JAYNECOIND,EQ,24.85,24.9,23.3,23.55,23.6,23.9,177259,4224081,20-May-22,1271,INE854B01010
JAYSREETEA,EQ,104.95,105.9,103.25,105.25,105,102.8,38829,4065769.85,20-May-22,957,INE364A01020
JBCHEPHARM,EQ,1572,1615.1,1550,1590.55,1578.65,1574.15,105257,164682826.4,20-May-22,5532,INE572A01028
JBFIND,EQ,14.2,14.3,14.1,14.1,14.1,14.8,184489,2608412.2,20-May-22,284,INE187A01017
JBMA,EQ,472.8,474.35,462,464.65,465.85,453.55,41083,19170518.5,20-May-22,2311,INE927D01044
JCHAC,EQ,1816,1837.95,1765,1788.4,1774.25,1806.95,4146,7465865.8,20-May-22,985,INE782A01015
JETAIRWAYS,BZ,110.35,113.55,110.35,113.55,113.55,108.15,213578,24080133.55,20-May-22,2316,INE802G01018
JETFREIGHT,EQ,36.15,36.15,33.5,33.85,33.95,34.55,37671,1305965.65,20-May-22,623,INE982V01025
JHS,EQ,26.3,27.9,26.3,26.75,26.6,26.35,100764,2738285.05,20-May-22,726,INE544H01014
JINDALPHOT,EQ,203.1,216,203.1,209.05,209.7,202.7,17121,3605914.15,20-May-22,683,INE796G01012
JINDALPOLY,EQ,936.95,953.2,928.65,947.55,948,921.85,27414,25860097.85,20-May-22,1827,INE197D01010
JINDALSAW,EQ,84.4,95.9,84.4,92.75,91.8,83.1,4652947,430759947.6,20-May-22,33660,INE324A01024
JINDALSTEL,EQ,475,481.7,469.95,478.8,477.05,460.75,4452873,2119430351,20-May-22,62548,INE749A01030
JINDRILL,EQ,198.75,202.45,196.8,201.4,198.5,192.85,39180,7853090.9,20-May-22,1158,INE742C01031
JINDWORLD,BE,284.8,287,275.55,283.95,281.2,284.8,9577,2702692.2,20-May-22,260,INE247D01039
JISLDVREQS,EQ,19.7,20.8,19.7,20.35,20.5,19.45,9994,203047.35,20-May-22,114,IN9175A01010
JISLJALEQS,EQ,37.6,39.6,37.6,39.05,39,37.05,2721586,105794659.2,20-May-22,5975,INE175A01038
JITFINFRA,BE,133,136,132,135.15,135.85,132.05,30267,4066499.25,20-May-22,250,INE863T01013
JKCEMENT,EQ,2340,2475.65,2340,2449.15,2437.1,2322.95,166921,402607365.7,20-May-22,11597,INE823G01014
JKIL,EQ,225.7,234.6,223.45,230.3,229.55,221.95,399775,91803637.95,20-May-22,6708,INE576I01022
JKLAKSHMI,EQ,434,505.8,421.6,493.75,491.8,421.55,11527164,5509257198,20-May-22,197978,INE786A01032
JKPAPER,EQ,352.2,356.7,346,350.65,349,345.5,1431495,501408461,20-May-22,23921,INE789E01012
JKTYRE,EQ,126.5,128,120.05,121.85,122.4,124.35,1189425,146969466.4,20-May-22,13771,INE573A01042
JMA,EQ,70.8,75,69.55,70.15,70.7,68.9,9105,646586.65,20-May-22,228,INE412C01023
JMCPROJECT,EQ,84.25,85.25,82.9,83.3,83.75,82.2,93456,7834947.6,20-May-22,1493,INE890A01024
JMFINANCIL,EQ,66.4,68,66.2,67.55,67.55,65.8,567992,38148604.15,20-May-22,6003,INE780C01023
JOCIL,EQ,185.45,190.9,185.45,188.55,186.85,181.85,12972,2444481.25,20-May-22,519,INE839G01010
JPASSOCIAT,EQ,8.35,8.65,8.3,8.55,8.6,8.25,5781469,48917901.95,20-May-22,3781,INE455F01025
JPINFRATEC,EQ,2.75,2.85,2.75,2.75,2.8,2.75,1915142,5366127.3,20-May-22,5607,INE099J01015
JPOLYINVST,EQ,222.9,238.35,222.9,228.25,230.8,228.45,1741,396589.25,20-May-22,120,INE147P01019
JPPOWER,EQ,7.55,7.6,7.4,7.5,7.45,7.35,27638468,207200043.7,20-May-22,22032,INE351F01018
JSL,EQ,148.3,155,148.05,153.4,152.9,144.45,643351,97162504.8,20-May-22,8525,INE220G01021
JSLHISAR,EQ,282.7,296,282.7,291.75,290.35,276.7,146469,42434603.9,20-May-22,5672,INE455T01018
JSLL,SM,140,157.95,140,156.2,157.3,150.25,49000,7329800,20-May-22,32,INE0J5801011
JSWENERGY,EQ,272.7,293.7,269.2,293.35,293.7,267,1806701,519291264.7,20-May-22,21706,INE121E01018
JSWHL,EQ,3540,3590.3,3469.55,3569.7,3560,3476.45,659,2332894.9,20-May-22,221,INE824G01012
JSWISPL,EQ,30,31.5,29.7,30.05,30.1,29.45,1244463,37684143.85,20-May-22,3996,INE743C01021
JSWSTEEL,EQ,621,634.3,616.7,631.1,630.9,600.2,6187868,3884689664,20-May-22,92866,INE019A01038
JTEKTINDIA,EQ,81,82.7,78.05,80,80,80,254125,20416401.05,20-May-22,6169,INE643A01035
JTLINFRA,EQ,219.95,225.5,217.8,223,225,215.35,102387,22811012.15,20-May-22,905,INE391J01024
JUBLFOOD,EQ,488,492.6,483,487.55,486.5,481.7,1686011,822203560,20-May-22,33530,INE797F01020
JUBLINDS,EQ,410,420,402,407.65,409.95,407.4,9514,3918446.7,20-May-22,577,INE645L01011
JUBLINGREA,EQ,450,452,442.35,448.15,450,438.1,301730,135000437.9,20-May-22,7250,INE0BY001018
JUBLPHARMA,EQ,402.05,417,400,408,412,399.7,59216,24042597.25,20-May-22,3061,INE700A01033
JUNIORBEES,EQ,444.25,444.25,400.4,406.25,407,401.35,72315,29372372.5,20-May-22,4678,INF732E01045
JUSTDIAL,EQ,705.9,708,687,696.15,693.25,690.7,363676,253719903.4,20-May-22,10387,INE599M01018
JYOTHYLAB,EQ,148.05,148.15,144.25,145.6,144.4,147.4,85337,12502973.65,20-May-22,3266,INE668F01031
JYOTISTRUC,BZ,17.4,17.8,16.8,17.2,17.2,17.05,46704,806699.55,20-May-22,98,INE197A01024
KABRAEXTRU,EQ,337.8,363.15,334.7,347.95,351.85,330.15,71835,25428115.7,20-May-22,3585,INE900B01029
KAJARIACER,EQ,960.45,1015,960,1008.85,1006.15,955.65,318792,319439090.2,20-May-22,26541,INE217B01036
KAKATCEM,EQ,231.85,233,225.7,228.15,226.75,227.5,8224,1888024.1,20-May-22,354,INE437B01014
KALPATPOWR,EQ,367,367,360,362.05,362,360,87315,31706463.9,20-May-22,4436,INE220B01022
KALYANIFRG,BE,170.9,170.9,168,169.75,169.75,168.35,365,61903.25,20-May-22,14,INE314G01014
KALYANKJIL,EQ,61.35,63.1,61.15,62,62.15,61.05,1612998,99635926.8,20-May-22,4345,INE303R01014
KAMATHOTEL,EQ,73.9,75.45,66.65,67.45,67.45,73.05,344086,23927466.25,20-May-22,4678,INE967C01018
KAMDHENU,EQ,195.85,200.5,194.75,198.25,197,191.1,45216,8938417.75,20-May-22,1679,INE390H01012
KANANIIND,BE,41.8,42.35,40.75,41.25,41.65,40.55,848294,35589364.6,20-May-22,6813,INE879E01037
KANORICHEM,EQ,130.05,132,122,123.35,123.5,126.55,50634,6449222.7,20-May-22,953,INE138C01024
KANPRPLA,EQ,130.45,130.45,122.95,124.6,124.15,128.65,8756,1102348.7,20-May-22,408,INE694E01014
KANSAINER,EQ,400,405.55,396.25,398.7,400,400.6,257958,103059019.1,20-May-22,4574,INE531A01024
KAPSTON,BE,154,159.8,148.35,151.1,156.85,154.75,5538,847153.35,20-May-22,107,INE542Z01010
KARMAENG,BE,33.4,33.4,30.8,31.9,31.7,32.05,2791,90019,20-May-22,47,INE725L01011
KARURVYSYA,EQ,45,45.7,44,44.5,44.25,43.8,7227748,323922811.5,20-May-22,22004,INE036D01028
KAUSHALYA,EQ,4.1,4.1,3.9,3.9,3.9,3.95,19883,78722.3,20-May-22,108,INE234I01010
KAVVERITEL,EQ,9.9,10.75,9.9,10.05,10.2,10.3,17705,182989.3,20-May-22,97,INE641C01019
